id,date_contacted,city,state,dob,gender,employment,owns_car,owns_coffee_machine,owns_home,beverage_preference,number_of_bags_purchased_competitor,competitor_satisfaction,bought_coffee
306c241c585187bd,2018-10-10,Aurora,IL,June 28 1971,male,part-time,True,NO,False,coffee,10,1.5,False
e49c3b82e4e6f559,2018-08-06,Batavia,IL,"Aug 15, 72",female,full-time,True,yes,False,wine,7,1.0,False
ae9b048b48de6b5e,2019-06-10,Hoffman Estates,IL,"07 23, 89",male,student,True,no,True,coffee,4,2.5,False
a8ec3d3372609316,2018-09-26,Batavia,IL,09-18-1979,male,full-time,True,y,False,beer,12,0.5,False
f4321e8523771cac,2018-04-24,Inverness,IL,"02 14, 1985",female,full-tmie,True,no,True,coffee,9,0.5,False
41ecbb7f39a651db,2019-12-09,Oswego,IL,October 22 83,male,full-time,True,yes,False,soda,0,,False
7732a0294e7c51a6,2019-01-08,Willowbrook,IL,01/09/80,male,full-time,True,y,True,soda,4,3.0,False
9dbb5362940cbf17,2018-06-04,Algonquin,IL,March 31 75,male,full-time,True,yes,True,coffee,3,0.0,False
912cbdf056a6fd17,2018-08-25,Hoffman Estates,IL,07/06/1977,male,full-time,True,No,True,coffee,10,4.0,False
4a0aecad1a9bde65,2018-03-18,Bolingbrook,IL,03-05-1974,female,part-time,True,YES,True,wine,3,3.5,False
1a332ac9871a3403,2018-12-06,West Chicago,IL,"10 27, 1976",male,part-time,True,n,True,coffee,5,0.0,False
7a84a42c33fc90b4,2018-03-15,Elgin,IL,"11 20, 73",female,unemployed,True,I don't know,True,coffee,0,,False
72f10572af42c41a,2018-02-22,Romeoville,IL,07.01.1978,male,student,True,NO,True,wine,8,1.5,False
8f8b65c721f2064a,2019-07-29,Elgin,IL,Sep 27 1990,female,unemployed,True,Yes,False,coffee,0,,False
6911013764cc0da2,2018-07-29,West Dundee,IL,"12 19, 1975",female,full-time,True,n,True,water,6,4.0,False
b6a0c4f2a0443637,2018-07-27,Barrington,IL,June 05 1973,male,full-time,True,Yes,True,coffee,5,1.5,False
be0293c303a62678,2018-10-07,St. Charles,IL,"06 26, 80",female,full-time,True,nah,False,coffee,5,4.0,False
c95cea4579f2f8fc,2019-06-15,Hoffman Estates,IL,03.11.84,female,full-time,True,Yes,True,water,10,1.5,False
be9579a32aab5dca,2018-03-25,Palatine,IL,Aug 01 1979,male,full-time,True,YES,False,water,3,4.0,False
319653d12557e3a0,2019-02-16,Willowbrook,IL,08-30-91,male,unemployed,False,Yes,True,coffee,12,3.0,False
3bbdbc9909a3df8b,2019-10-27,Romeoville,IL,1990-10-09,female,student,True,No,False,wine,1,4.5,False
e24da282b90ae861,2019-12-28,Deer Park,IL,"Feb 14, 90",male,full-time,True,Yes,False,coffee,6,3.5,False
333fecae4e1e1998,2018-10-20,Wheaton,IL,October 20 1975,male,full-time,True,yes,True,soda,8,2.5,False
ac33c6f19480d6d1,2018-02-19,Algonquin,IL,06.21.84,female,part-time,True,No,True,beer,1,1.0,False
ffd196d170b8b5ea,2018-06-05,Wheaton,IL,01/25/84,female,part-time,True,yes,True,coffee,8,2.5,False
477c453faccc3e0b,2019-10-28,Oswego,IL,03-30-80,female,part-time,True,I don't know,False,wine,5,4.0,False
c5a4f4df43b252e8,2018-06-11,Schaumburg,IL,"Nov 18, 76",male,part-time,True,No,True,coffee,8,3.0,False
788aa86fefeb4357,2019-11-30,Willowbrook,IL,1981-09-12,female,student,False,yup,False,wine,8,2.0,False
ff1844d7c6a093dc,2019-08-25,Elgin,IL,May 27 89,male,retired,True,yup,False,beer,3,1.5,False
5aa00f5d8573adfa,2019-07-01,Carol Stream,IL,12.12.86,female,full-time,True,ya,False,wine,0,,False
7fc80498d9ab8c9f,2019-07-01,Minooka,IL,"May 08, 1988",female,retired,True,No,True,wine,4,4.5,False
6666c5f3cd7057b8,2018-05-31,Barrington,IL,"Feb 23, 1970",male,unemployed,True,nope,True,beer,11,1.5,False
fc1eeaee0bdb278e,2018-12-30,Streamwood,IL,02.19.1978,male,retired,True,Yes,False,soda,10,2.5,False
fbc2770d2c1df511,2019-09-24,Palatine,IL,12/01/92,female,unemployed,True,yes,False,coffee,0,,False
36f5b11da36a369d,2019-03-08,Naperville,IL,Mar 10 92,male,part-time,True,y,False,beer,11,3.0,False
681585c7789dc6ac,2018-02-16,Barrington,IL,"Dec 21, 1978",male,part-time,False,No,False,coffee,11,1.0,False
d3f2690b610f500e,2018-05-19,Willowbrook,IL,"01 22, 83",male,part-time,True,yes,True,beer,6,2.5,False
a419b27b14b6ab96,2018-01-26,Deer Park,IL,April 04 1982,female,part-time,True,No,True,wine,12,1.0,False
87d53409f94db4fc,2019-04-17,Deer Park,IL,1986-01-25,male,full-time,True,I don't know,True,coffee,4,5.0,False
755002eb0ddfe6d5,2019-08-01,Carol Stream,IL,"Jan 11, 91",male,student,True,ya,True,beer,2,1.5,False
b57a6dea98b0dabb,2018-03-28,Bolingbrook,IL,"12 27, 1977",female,full-time,True,YES,False,coffee,10,2.5,False
bb5448ff53daae2e,2019-09-23,Naperville,IL,June 15 91,female,unemployed,True,no,False,coffee,11,1.5,False
f60a6dd472574b94,2019-05-15,Bolingbrook,IL,05.09.92,male,unemployed,True,yes,False,tea,0,,False
5986b1383859cfba,2019-11-05,Deer Park,IL,"Sep 21, 1987",male,student,True,n,True,coffee,5,0.0,False
4ff6d94541237a6f,2018-12-25,Elgin,IL,09.06.1976,male,full-time,True,yes,False,coffee,0,,False
393ec48fdca46ff9,2019-06-16,Deer Park,IL,August 08 1988,female,full-time,True,yes,False,coffee,3,1.0,False
8f292cb8da99cc9f,2018-09-25,Hoffman Estates,IL,Feb 28 69,female,unemployed,True,n,True,tea,5,4.0,False
a5cd9184d795e8ae,2018-11-10,Elgin,IL,"04 04, 71",male,full-time,False,yes,True,tea,9,1.0,False
3bd12a4b390486d1,2019-08-05,Romeoville,IL,09-20-87,male,full-time,True,Yes,True,soda,3,1.5,False
2b9eba7f61f452de,2019-05-27,Hoffman Estates,IL,May 01 83,female,retired,True,YES,True,coffee,9,3.0,False
7b552cb4241d089f,2018-09-01,Palatine,IL,Oct 17 1976,male,full-time,True,no,True,coffee,8,4.0,False
2af18230863920f6,2018-10-20,Elgin,IL,"12 14, 1975",male,full-time,True,yup,True,coffee,3,3.5,False
1b9349ad0d1508f1,2019-08-15,Schaumburg,IL,"01 02, 93",male,part-time,False,nope,False,coffee,0,,False
45c58a228ec8c40d,2019-06-18,Glen Ellyn,IL,03/10/1989,male,unemployed,True,Yes,True,coffee,7,1.0,False
ad66db8630c8b892,2019-05-21,Palatine,IL,May 20 1993,male,student,False,ya,False,coffee,12,0.0,False
e77d052a038fb17c,2019-07-17,Oswego,IL,11/04/90,female,full-time,True,no,False,coffee,1,1.0,False
7b9622135e6dbc14,2018-07-25,Algonquin,IL,07-12-1982,male,full-time,True,Yes,True,beer,11,3.0,False
b792a6faa6660994,2018-03-28,Schaumburg,IL,Jun 27 1978,female,student,True,Yes,True,coffee,3,4.5,False
1788c3ebd7bc5d18,2019-07-10,Algonquin,IL,01-02-93,female,uenmployed,True,y,False,wine,7,3.0,False
600d05dcf8738605,2018-07-05,West Chicago,IL,1975-02-16,female,full-time,True,yes,True,wine,6,2.0,False
74668f7aee3d3d0e,2019-06-16,Streamwood,IL,"Oct 17, 1984",female,student,True,no,True,water,8,2.5,False
020dc0c1518ff82e,2018-07-12,Algonquin,IL,"06 24, 74",female,full-time,True,yes,False,coffee,12,3.0,False
d0d05bde38922685,2019-02-24,Minooka,IL,August 01 1993,female,unemployed,True,YES,False,coffee,10,3.5,False
c7b32c005866c74a,2018-12-18,Algonquin,IL,06/01/77,male,full-time,True,yes,True,coffee,8,0.5,False
a966b1cb2e42ab6a,2018-07-25,Naperville,IL,"06 30, 1984",female,part-time,True,n,True,coffee,9,4.5,False
398e0006a35ed0e8,2019-07-22,Deer Park,IL,Jul 19 1990,male,full-time,True,yes,True,tea,3,2.0,False
038aefe85cf05fd8,2019-05-10,West Dundee,IL,"04 08, 94",male,full-time,False,nope,False,tea,2,3.0,False
27dbf6b80d923e05,2018-06-26,Deer Park,IL,1978-03-08,female,unemployed,True,ya,True,wine,6,0.5,False
6a15fa4cd55e04fd,2018-05-03,Hoffman Estates,IL,01.05.1975,female,full-time,True,NO,True,coffee,8,0.5,False
8167ed9b34537bf1,2019-09-03,Willowbrook,IL,August 09 92,female,part-time,True,Yes,False,coffee,4,1.5,False
62cc54cf15af84a7,2018-08-19,Batavia,IL,12-29-1973,female,full-time,True,No,False,water,6,4.0,False
04e58f04c68c90c4,2018-09-18,Oswego,IL,1973-10-24,male,part-time,False,yes,True,coffee,1,0.0,False
c275026ec57de9da,2018-08-09,Inverness,IL,12.05.1978,male,part-time,True,yup,True,water,7,2.0,False
1eda236ea07c0a86,2019-04-07,Carol Stream,IL,Sep 01 1984,male,unemployed,True,yes,True,coffee,12,1.5,False
a291ad0635d42cda,2019-08-20,Inverness,IL,Mar 10 88,female,retired,True,NO,True,coffee,8,4.0,False
f4791efcc134d33a,2018-04-26,Romeoville,IL,February 22 81,male,full-time,True,NO,False,beer,1,3.5,False
2011a35d9a540ad7,2018-01-05,Aurora,IL,08-07-1975,male,full-time,True,yup,True,coffee,4,4.5,False
685e8f8d630d0764,2018-10-30,Deer Park,IL,September 11 1980,male,student,True,YES,False,coffee,8,0.5,False
e382e94ace309771,2018-07-23,Elgin,IL,02/01/76,male,full-time,True,yup,True,coffee,3,5.0,False
a6c1f03cabe38d57,2018-11-25,Palatine,IL,"02 07, 73",female,full-time,True,nope,False,coffee,0,,False
b10919449685f86f,2019-06-13,Romeoville,IL,07-29-86,male,student,True,ya,True,water,8,4.0,False
8c1b1e9b6e2706bb,2019-11-19,Glen Ellyn,IL,12.18.82,female,part-time,True,NO,True,coffee,9,3.5,False
87aaa53ec12ea0c1,2019-10-27,Warrenville,IL,Nov 05 95,male,student,True,no,False,coffee,7,4.0,False
9081b944a871b9b1,2018-02-02,West Dundee,IL,May 03 78,female,full-time,True,yes,True,coffee,11,3.5,False
f84cbc70cb430fb9,2019-04-14,Romeoville,IL,1989-06-07,male,unemployed,True,yes,False,water,4,0.5,False
a0a39c133cbdeb39,2019-01-30,West Chicago,IL,10.03.1987,male,unemployed,True,NO,False,coffee,1,0.5,False
9c8fbaa00d60775d,2019-12-01,Bolingbrook,IL,08-09-1997,male,student,False,No,False,coffee,6,2.5,False
669d9f83eb3d4def,2019-06-06,Bolingbrook,IL,08-04-85,female,part-time,False,NO,True,coffee,8,3.0,False
9583e4e8b3b33071,2019-06-24,Batavia,IL,02/14/1988,male,retired,True,n,True,water,3,0.5,False
e4e5a03ca9041258,2019-04-23,Romeoville,IL,"01 27, 1996",male,unemployed,True,y,False,tea,3,0.0,False
fd375258a61f160d,2018-05-28,West Dundee,IL,May 21 75,female,full-time,True,Yes,True,water,0,,False
6c5c2aea1daad7ff,2018-08-07,Naperville,IL,"06 27, 83",male,full-time,False,YES,False,tea,6,4.0,False
b5e1bb7189bf1d6c,2019-03-08,Minooka,IL,05.09.93,female,student,True,Yes,False,coffee,2,4.0,False
f97bfba0ec9db324,2018-01-08,Algonquin,IL,"Oct 16, 1983",male,part-time,True,nah,False,coffee,2,3.0,False
2ebc22e37250c213,2018-05-03,St. Charles,IL,08/21/1974,female,retired,True,yup,False,wine,3,1.5,False
d14c96e72f70bd3a,2019-04-07,Deer Park,IL,03/21/94,female,student,True,I don't know,False,coffee,7,4.0,False
f116c0c309087af4,2019-03-22,Schaumburg,IL,12/04/90,male,full-time,True,ya,False,beer,8,5.0,False
46fb8c11714a33f6,2019-10-11,Hoffman Estates,IL,09.10.1988,male,unemployed,True,No,True,tea,0,,False
f70a5661246d50b2,2018-06-24,Carol Stream,IL,"04 27, 1983",female,full-time,True,no,True,water,10,2.5,False
ad0fd9ee5cea3696,2018-04-17,Glen Ellyn,IL,"03 11, 74",female,part-time,False,yes,True,water,3,4.0,False
a358b849b2377994,2018-08-31,Warrenville,IL,1979-04-29,male,part-time,True,I don't know,True,tea,4,1.0,False
e3b93aac7c6b3b64,2019-06-27,Willowbrook,IL,1981-06-23,female,full-time,True,I don't know,True,water,0,,False
5ef95c6fcbffdd17,2018-01-04,Willowbrook,IL,Feb 16 77,male,full-time,True,YES,False,beer,12,2.5,False
fb8876e59da072e2,2019-06-18,Minooka,IL,Nov 14 84,male,unemployed,True,Yes,False,coffee,5,1.5,False
7929de1b19fd8045,2019-12-26,Wheaton,IL,05.19.91,female,full-time,True,yes,False,coffee,11,3.5,False
a447f2a1984d8173,2019-07-22,Bolingbrook,IL,1989-07-30,female,unemployed,False,YES,False,water,1,4.5,False
095aa03407b2e958,2019-12-26,Glen Ellyn,IL,04/21/91,male,student,False,no,False,coffee,6,3.5,False
164a2850595c2738,2018-07-25,Hoffman Estates,IL,Feb 17 84,male,unemploeyd,True,No,True,coffee,1,3.5,False
016c483366945520,2019-10-23,Deer Park,IL,"May 22, 1983",male,full-time,True,Yes,False,coffee,5,2.5,False
a1e6f369ab34dd47,2019-07-15,Willowbrook,IL,05.12.1986,female,unemployed,True,yup,True,coffee,0,,False
ecb0fe40d3e0892d,2018-06-14,Barrington,IL,"03 19, 77",female,full-time,True,Yes,False,coffee,9,1.5,False
9e3b5ab66ed10e96,2019-03-29,Naperville,IL,1990-09-30,female,part-time,False,y,False,wine,1,2.5,False
489ce41e9d97e6a5,2019-04-15,Inverness,IL,"03 29, 1996",female,part-time,True,NO,False,tea,10,4.5,False
6d20ea32609bb985,2018-09-23,Plainfield,IL,"Mar 08, 71",male,full-time,True,yes,True,beer,8,5.0,False
7c49ea8e9d9627d4,2019-06-19,Warrenville,IL,"12 23, 92",male,student,True,YES,False,coffee,7,0.5,False
e80e95bd72e476a7,2019-06-06,Aurora,IL,May 14 84,male,part-time,True,n,True,tea,6,0.5,False
53aea8b3ef92f8dd,2019-03-08,Wheaton,IL,Sep 20 91,female,full-time,True,Yes,False,water,1,0.5,False
07d303542f3e0a82,2018-12-23,Elgin,IL,"Aug 17, 81",female,full-time,True,I don't know,False,coffee,10,1.5,False
1e223640458ef46b,2018-08-28,Aurora,IL,07-16-1978,female,unemployed,True,n,True,wine,8,0.0,False
a71d881bce26f163,2018-08-03,St. Charles,IL,04.17.77,male,student,True,ya,False,beer,6,0.0,False
a818719dbd601edd,2019-09-01,West Dundee,IL,"08 10, 81",male,unemployed,True,nah,False,coffee,9,4.5,False
b772637be42d18e9,2018-12-09,Minooka,IL,"Jan 09, 1978",male,full-time,True,Yes,True,coffee,10,1.5,False
00fd177b717d6d85,2019-07-16,Carol Stream,IL,"02 25, 90",male,student,False,nope,True,coffee,3,2.5,False
7b9aaba261f26fec,2018-06-21,Barrington,IL,09.04.1983,female,part-time,False,Yes,False,water,6,4.5,False
90c7cbfc47f31a75,2019-05-13,Schaumburg,IL,"Feb 13, 1985",male,retired,True,ya,True,bere,0,,False
dd48891fac7fdf87,2018-08-31,Palatine,IL,January 30 1974,female,part-time,True,ya,True,tea,12,5.0,False
ef9a04b187705ec7,2019-05-30,Inverness,IL,09.09.1988,female,student,False,y,False,wine,12,0.5,False
fa99e60986846b92,2018-01-11,Oswego,IL,September 09 1972,male,full-time,True,ya,False,soda,7,0.0,False
f574bc3232a78159,2019-08-09,Bolingbrook,IL,"04 14, 1989",male,unemployed,True,nope,True,coffee,0,,False
22fd2498d9f2a045,2018-03-12,West Dundee,IL,"09 15, 1971",male,unemployed,False,yup,True,beer,7,0.0,False
12fd56f978c50635,2019-12-07,Palatine,IL,"10 19, 1994",male,student,True,YES,False,beer,1,0.0,False
c213e0a1c2e6c575,2018-09-01,Minooka,IL,February 02 77,male,full-time,True,Yes,False,beer,0,,False
ad95334e6560376d,2018-06-26,Hoffman Estates,IL,11/26/70,female,full-time,True,NO,False,coffee,2,1.0,False
837e5da8ac19825d,2018-01-22,Elgin,IL,10/27/79,male,full-time,True,yes,True,coffee,1,5.0,False
c7c91cb3ffd3dd6e,2018-04-20,Oswego,IL,10.24.81,male,full-time,True,YES,True,coffee,3,1.5,False
a86581ca687a84e1,2019-11-21,West Chicago,IL,Jun 30 90,female,full-time,True,Yes,False,coffee,0,,False
5ab2216d644309b8,2019-06-14,Barrington,IL,03-10-92,male,part-time,False,Yes,False,beer,9,5.0,False
84ff17912ce24322,2019-11-27,West Dundee,IL,01.23.96,male,student,True,No,False,coffee,8,3.5,False
05b0ee29b4c72f1f,2019-08-13,Carol Stream,IL,01.11.1996,male,student,False,ya,False,coffee,5,4.0,False
ab6343779bae9d87,2019-05-02,Warrenville,IL,October 08 86,male,student,True,No,False,beer,3,5.0,False
9aed93410c6a4932,2018-06-13,Aurora,IL,10/08/76,female,full-time,True,YES,False,water,5,0.0,False
6822a95401359017,2019-10-05,Mokena,IL,11/26/81,female,retired,True,No,False,wine,7,4.5,False
ebce3b096d4b92b7,2019-04-25,Naperville,IL,"12 15, 87",female,unemployed,True,NO,False,water,3,3.5,False
5b78007190d3a8f4,2018-08-26,Naperville,IL,August 20 1975,female,part-time,True,yup,True,coffee,0,,False
a1b043fa9a931b20,2019-09-06,St. Charles,IL,June 06 1987,female,student,True,yup,True,water,12,3.0,False
c5c3ae44d263a9c3,2018-12-20,Oswego,IL,Aug 28 1982,male,full-time,True,ya,True,coffee,0,,False
15c805340caecb34,2019-09-16,Mokena,IL,Oct 08 1989,male,student,True,ya,True,beer,8,5.0,False
d368b85e0bab7a25,2019-05-29,Carol Stream,IL,10-03-84,female,student,True,ya,False,water,4,2.0,False
324514106028bee3,2018-02-21,Warrenville,IL,01-13-1977,female,full-time,True,y,True,tea,2,1.0,False
a2677d4545860b6a,2018-06-15,Palatine,IL,03-15-75,male,full-time,True,yes,True,soda,4,1.5,False
8f9504c34d3ddcc3,2019-06-10,Algonquin,IL,"Mar 08, 90",female,flul-time,True,No,False,tea,7,5.0,False
a47bb84eb9bbcce3,2019-07-21,Hoffman Estates,IL,October 26 1990,female,full-time,True,yup,False,coffee,0,,False
5f7ce0a85912c878,2018-01-16,Plainfield,IL,07.11.69,female,student,True,YES,True,coffee,4,2.0,False
d8a6baed4f21c9e7,2019-10-06,Naperville,IL,03-14-91,male,full-time,True,yes,False,coffee,6,3.5,False
3cc4d4f9caab3c9d,2019-02-20,Inverness,IL,May 28 1991,male,full-time,True,NO,False,coffee,4,0.5,False
951c82f9bf38672e,2018-12-06,Mokena,IL,"09 27, 1976",female,part-time,True,Yes,False,coffee,1,3.0,False
e55314d3dce9cfa4,2019-05-31,Willowbrook,IL,04/22/90,female,part-time,True,y,False,beer,0,,False
d4b9b32c798101b2,2019-08-20,Oswego,IL,02-13-94,female,student,True,y,False,wine,4,0.5,True
30181d2b5bd45167,2018-08-17,Wheaton,IL,June 17 1981,male,retired,False,Yes,True,coffee,5,4.0,False
3c8556d1eb14c0ff,2018-12-24,Barrington,IL,01/30/1971,male,full-time,True,nope,False,beer,6,0.5,False
f99d853abd8eb4e0,2018-12-09,Schaumburg,IL,July 18 88,female,part-time,True,Yes,True,coffee,0,,False
21ad868583769fb1,2019-08-03,Plainfield,IL,Aug 28 94,female,part-time,True,no,False,coffee,12,3.0,False
ff5da3af7a0d031d,2018-03-08,Inverness,IL,1976-09-25,female,part-time,True,ya,False,coffee,7,5.0,False
ffb3b21dbc2193ed,2019-03-08,Naperville,IL,July 28 89,female,part-time,True,ya,False,soda,4,1.0,False
72b896b0ff9097bd,2019-10-03,Algonquin,IL,"12 27, 1999",male,student,True,I don't know,False,soda,9,0.5,False
218c46d7e6326755,2019-08-28,Aurora,IL,09-06-87,female,full-time,True,I don't know,True,coffee,1,0.0,False
942f04e448b129db,2018-10-18,West Dundee,IL,May 08 1972,female,unemployed,True,Yes,True,coffee,11,2.0,False
3dacf9eae7a06084,2019-03-02,Bolingbrook,IL,"Jan 23, 88",male,unemployed,True,nope,False,coffee,10,1.5,False
445ce0895e4b5c1d,2019-10-02,Palatine,IL,January 09 90,male,unemployed,True,yup,False,coffee,4,5.0,False
bb621a9a92594f7e,2018-07-02,Minooka,IL,"09 12, 85",female,unemployed,False,YES,True,coffee,11,4.5,False
d03574e228adce33,2018-08-26,St. Charles,IL,"Sep 02, 1978",female,part-time,True,ya,True,coffee,11,5.0,False
f3db4f697f9b170f,2019-06-02,Schaumburg,IL,05.08.85,male,unemployed,True,yes,True,coffee,8,1.0,False
0d89e59a2eba0403,2019-11-08,Naperville,IL,05-02-1992,female,unemployed,True,n,True,water,8,3.5,False
f8c3fbc2434cc200,2018-03-21,Algonquin,IL,Aug 20 78,female,part-time,False,ya,True,coffee,7,1.5,False
c89c0c1868a2a8e6,2018-07-25,Plainfield,IL,Jun 08 1984,female,part-time,True,y,True,tea,4,3.5,False
8f3ae4a0f4e9b6ff,2019-01-16,Glen Ellyn,IL,01.20.1987,female,student,False,yes,False,wine,5,1.5,False
a8daa9324aa4865b,2019-09-21,Oswego,IL,Sep 17 93,female,full-time,False,ya,True,coffee,12,0.0,False
eaa57c53c1cabefb,2019-03-23,Wheaton,IL,06.17.94,male,student,True,n,False,coffee,5,2.5,False
55888c2159bd8849,2018-04-12,Aurora,IL,03/27/1983,male,part-time,True,yes,False,coffee,4,1.5,False
daf6df621f998022,2019-02-19,Wheaton,IL,07.14.76,female,full-time,True,Yes,False,water,2,3.0,False
0bb6eb80905b04ae,2019-09-09,Warrenville,IL,Oct 05 1992,male,unemployed,True,YES,False,beer,7,2.5,False
71d8537fa05afe99,2018-08-18,Carol Stream,IL,"May 11, 72",male,full-time,True,YES,False,coffee,12,2.0,False
67f8092e579507a6,2019-06-17,Wheaton,IL,"05 26, 88",male,unemployed,True,dunno,True,beer,9,1.0,False
19498bf3957c3b68,2019-05-03,Mokena,IL,February 27 91,female,student,True,No,False,coffee,7,4.0,False
82775a35022d62b4,2019-02-01,Carol Stream,IL,March 02 1997,female,unemployed,True,nope,False,coffee,2,1.0,False
810c27813a5f40eb,2019-02-13,Minooka,IL,"10 28, 1990",male,full-time,True,YES,False,coffee,5,0.0,False
2b4f40eb6ae4acc6,2019-09-15,Palatine,IL,Dec 11 92,female,full-time,True,YES,False,coffee,4,4.5,False
9d4f3976f7efbae6,2018-09-26,Willowbrook,IL,Aug 27 1969,female,full-time,True,yup,False,water,2,2.0,False
fd1627d4da75ec5e,2018-07-11,Willowbrook,IL,09.01.76,male,full-time,True,NO,False,coffee,12,1.5,False
8d1bf43917f13fdc,2018-03-21,Hoffman Estates,IL,Jun 17 74,female,full-time,True,ya,True,coffee,0,,False
7997b897f3c53571,2019-07-07,Naperville,IL,09/01/1985,female,unemployed,True,YES,True,water,10,0.0,False
b955d84addadc351,2018-08-30,Aurora,IL,05.27.1984,male,student,True,Yes,False,beer,2,3.0,False
37da80edfab047c7,2018-04-30,Glen Ellyn,IL,"Jul 03, 1970",female,part-time,True,yes,True,tea,1,3.0,False
c5337a2bc91fd5e5,2019-05-28,Wheaton,IL,08-27-88,male,full-time,False,nope,True,beer,1,4.0,False
c52480db65ff19ab,2019-08-14,West Dundee,IL,08/31/1995,male,unemployed,False,No,False,beer,8,4.5,False
aa65dbf5ffb17ca1,2019-10-31,St. Charles,IL,02-23-1991,female,full-time,True,yes,False,coffee,9,3.0,False
9009f9b2f3dc5d4c,2019-05-06,Batavia,IL,"Feb 08, 91",female,unemployed,True,YES,False,water,0,,False
b323acd819df4792,2019-05-19,Elgin,IL,01.06.91,female,part-time,False,yes,False,wine,6,3.0,False
fca0980bd19a175e,2018-12-10,Algonquin,IL,05-18-1981,male,full-time,True,yes,False,soda,3,4.5,False
1c35b5ad71c5b9e8,2018-05-15,Streamwood,IL,"01 13, 1986",male,student,True,y,True,beer,10,4.5,False
267ccc9910023862,2018-08-28,Willowbrook,IL,02.19.1968,female,retired,True,yes,True,coffee,10,5.0,False
f750cf309c2ce7c2,2018-01-24,Wheaton,IL,"11 08, 80",male,unemployed,True,Yes,True,coffee,7,3.0,False
140afcf5424044b0,2018-04-28,Plainfield,IL,03-04-87,female,part-time,True,yup,False,coffee,5,0.5,False
0a076df0f4a688a4,2018-08-28,Plainfield,IL,08.24.80,female,full-time,True,yes,True,wine,1,1.0,False
a72df8f504d96805,2019-06-06,Warrenville,IL,04/02/1981,male,unemployed,True,dunno,True,wine,3,4.0,False
b9b5493c84ebfc47,2019-08-21,Hoffman Estates,IL,11.19.91,male,unemployed,True,yes,False,coffee,5,4.5,False
bcb0c6b6563f06db,2018-02-12,Algonquin,IL,08-17-1982,female,unemployed,True,I don't know,True,wine,9,0.5,False
108bdf97dfacee1c,2018-07-19,Oswego,IL,10/23/1988,male,unemployed,True,YES,False,beer,3,0.0,False
758d92457b408c70,2019-03-31,Inverness,IL,January 02 85,female,full-time,True,Yes,True,coffee,2,4.0,False
891ee92a511502a5,2019-04-14,Schaumburg,IL,09.12.87,female,part-time,True,yes,True,wine,11,2.0,False
14ecd6cd62f1910a,2019-07-17,Glen Ellyn,IL,"02 17, 86",female,student,True,yup,True,coffee,11,2.5,False
a15fd248bd6013c0,2018-05-13,Schaumburg,IL,June 21 77,male,student,True,ya,False,coffee,3,2.0,False
7a88df9092c8cd54,2019-09-13,Chicago,IL,1995-07-20,female,part-time,False,No,False,coffee,7,3.0,False
2615bb1da2205a8e,2019-10-24,Carol Stream,IL,10-05-87,male,unemployed,True,YES,True,soda,6,2.5,False
2d7c1a93a79fbaf4,2019-06-26,St. Charles,IL,1993-05-17,male,full-time,True,nope,False,coffee,12,1.0,False
76c4016f1bb94c7b,2018-08-16,Mokena,IL,November 30 1980,female,full-time,True,n,False,coffee,7,3.0,False
5eeff75c5b16f5a1,2019-01-13,Batavia,IL,04/14/90,male,full-time,True,Yes,False,coffee,4,1.5,False
b1886a562b781851,2019-08-12,Elgin,IL,07.12.1992,female,student,True,Yes,False,coffee,12,2.0,False
ee8b6d6d28ede901,2019-05-27,Streamwood,IL,08.27.1991,female,part-time,True,Yes,False,coffee,8,1.5,False
5c5e1fb2cc2e9f7e,2018-10-15,Carol Stream,IL,Oct 22 1974,female,full-time,True,ya,True,water,2,1.5,False
ab9b82be775b68fe,2018-11-24,Aurora,IL,"02 13, 90",male,student,True,Yes,False,beer,0,,False
92f78434a927e7e5,2018-07-03,Willowbrook,IL,August 15 1976,female,student,True,No,True,coffee,10,3.5,False
79e72d1ced91b7d0,2018-01-21,Algonquin,IL,"Jun 14, 79",female,part-time,True,no,True,tea,0,,False
52b2c2f195d48d2f,2019-05-03,Streamwood,IL,"Jul 25, 89",female,full-time,True,NO,True,water,11,4.5,False
018ebdab2087eac2,2019-12-31,Minooka,IL,October 29 94,male,student,True,No,False,beer,3,3.5,False
bc67d72d455f11d6,2019-07-15,Oswego,IL,04.18.86,female,full-time,True,Yes,True,soda,7,2.0,False
ad4836a57fc13358,2018-02-02,Glen Ellyn,IL,"03 22, 1970",female,full-time,True,y,False,coffee,9,0.5,False
e1ac99a369841688,2018-06-07,St. Charles,IL,"Jun 18, 72",male,student,True,y,True,soda,0,,False
41b468c374687c95,2019-02-11,Bolingbrook,IL,01/22/86,male,retired,True,ya,True,coffee,10,0.0,False
c255a55752a5f94a,2018-10-06,Inverness,IL,"01 26, 1979",male,unemployed,True,no,True,beer,2,2.0,False
f83a3117e59c5137,2019-07-05,West Chicago,IL,April 05 1989,female,student,True,y,False,coffee,8,0.5,False
9930f2c4fb1eca40,2018-09-13,Mokena,IL,"02 16, 1984",male,full-time,True,nope,True,soda,1,0.0,False
f5d167ad98db4380,2018-02-12,Inverness,IL,"Oct 12, 1974",male,unemployed,True,dunno,True,coffee,6,4.0,False
945fa74c28cac5db,2018-06-29,Minooka,IL,May 31 78,female,full-time,True,ya,True,wine,5,0.5,False
67053e17b8a24f88,2019-11-09,Deer Park,IL,"Dec 24, 84",male,uemployed,False,ya,True,coffee,9,3.5,False
